Name,Short Description,Description,Main Photo Filepath,Gallery Filepaths,Variants,URL
Potah DHS Hurricane 2 NEO MID 39," <p>Útočný potah, na jehož vzniku se podílel i samotný hráč Wang Liqin;</p> <ul> <li>oproti <a href=""/potah-hurricane-3-neo/"">DHS Hurricane 3 NEO</a> má tento potah tvrdší houbu a schopnost vyvinout nátlak na spoluhráče;</li> <li>jeho potenciál se nejlépe rozvine při topspinové hře ze střední vzdálenosti od stolu.</li> </ul> <p> </p> <p> </p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah DHS Hurricane 2 NEO MID 39\MainImage,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,15""}, ""current_price"": 720, ""basic_price"": 720, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,15""}, ""current_price"": 720, ""basic_price"": 720, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/potah-hurricane-2-neo/
Potah DHS Hurricane 3-50 SOFT 35," <p>Lepivý, typicky čínský, potah navazující na tradici úspěšného potahu DHS Hurricane 3;</p> <ul> <li>měkčí a citlivější houba #50 zpřístupňuje oblíbený výše zmíněný potah širší veřejnosti - je proto vhodný jak pro vyznavače všestranné hry tak i kontrolovaného útoku;<br/> <ul> <li>topspinový úder dosáhne svého potenciálu, bude-li zahraný přímo u stolu či ze střední vzdálenosti od něj;</li> <li>allroundovým hráčům propůjčí tento potah ještě více rotace při úderu.</li> </ul> </li> </ul>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah DHS Hurricane 3-50 SOFT 35\MainImage,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,1""}, ""current_price"": 900, ""basic_price"": 900, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,1""}, ""current_price"": 900, ""basic_price"": 900, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/potah-hurricane-3-50/
Potah DHS Hurricane 8 MID 40, <p>Velmi rychlý potah plný nejnovějších technologií je v postatě upgradem potahu DHS Hurricane 3;</p> <ul> <li>houba s technologiemi Macro-Cell a High-Elasticity Particle Osmosis napomáhá zvýšit elasticitu potahu až o 15% - výsledkem je rychlý energický úder bez použití velkého množství síly;</li> <li>vysoké množství spinu a nepředvídatelná křivka letu míče jsou samozřejmostí;</li> <li>vytvořen speciálně pro podporu spinu a rychlosti při hře s plastovým míčem - zaručí nebezpečný topspin z jakékoliv vzdálenosti od stolu.</li> </ul>, <h3>Detailní popis produktu</h3> <p>.</p> <p> </p>,H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah DHS Hurricane 8 MID 40\MainImage,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,1""}, ""current_price"": 960, ""basic_price"": 960, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,1""}, ""current_price"": 960, ""basic_price"": 960, ""stock_status"": ""U dodavatele dlouhodobě nedostupné""}",https://www.sportspin.cz/potah-hurricane-8/
Potah TIBHAR Hybrid K1 European Version," <p>Útočný potah pro zkušenou topspinovou hru ze střední a bližší vzdálenosti od stolu;</p> <ul> <li>""<strong>hybridní""</strong> díky kombinaci přilnavého ""čínského"" povrchu a silné ""evropské houby"";</li> <li><strong>lepivý ale přesto pružný povrch</strong> (v porovnání s běžnými čínskými potahy) <strong>zrychluje hru a skvěle se doplňuje s tvrdší energickou houbou o 50°;</strong></li> <li>vysoké tření v potahu zvyšuje <strong>schopnost rotace míče v každé herní situaci</strong>;</li> <li>výroba ""Made in Germany"";</li> <li>plně spolehlivý i při hře s plastovým míčem.</li> </ul> <p> </p>"," <h3>Detailní popis produktu</h3> <p><video controls=""controls"" height=""340"" source="""" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/Tibhar/Potahy Tibhar/Hybrid-K1-Website-Tibhar-1.mp4"" type=""video/mp4"" width=""680"">Hybrid-K1-Website-Tibhar-1</video></p>",H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah TIBHAR Hybrid K1 European Version\MainImage\7887-1_hybrid-k1-europeanversion.png,H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah TIBHAR Hybrid K1 European Version\GalleryImages\7887-1_hybrid-k1-europeanversion.png|H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah TIBHAR Hybrid K1 European Version\GalleryImages\7887_bewertungen-hybrid-k1-europe-en.jpg,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,0""}, ""current_price"": 1040, ""basic_price"": 1040, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,8""}, ""current_price"": 1040, ""basic_price"": 1040, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""max""}, ""current_price"": 1040, ""basic_price"": 1040, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,0""}, ""current_price"": 1040, ""basic_price"": 1040, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,8""}, ""current_price"": 1040, ""basic_price"": 1040, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""max""}, ""current_price"": 1040, ""basic_price"": 1040, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/potah-hybrid-k1-european-version/
Potah ANDRO Impuls Powersponge," <p>Pomalejší potah s vynikajícími spinovými možnostmi a s dostatečnou kontrolou;</p> <ul> <li>kombinace velmi přilnavého povrchu a měkké houby s většími póry nové TENSOR technologie pro silnější, avšak lehce kontrolovatelné, údery;</li> <li>čistý zvuk nabízí skvělou zpětnou vazbu;</li> <li>vhodný zejména pro hráče nižší a střední úrovně.</li> </ul> <p><strong>Síly 2,0 a max už se nevyrábí  - n</strong><strong>ově se vyrábí síla 2,1.</strong></p>"," <h3>Detailní popis produktu</h3> <p><img alt=""132270_Pro_Foil_RASANTER_Work_Strike_Beat_72dpi_rgb"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/andro/andro bannery/132270_Pro_Foil_RASANTER_Work_Strike_Beat_72dpi_rgb.jpg""/></p>",H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah ANDRO Impuls Powersponge\MainImage\2767-1_112214-rubber-impuls-powersponge-2d-72dpi-rgb.jpg,H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah ANDRO Impuls Powersponge\GalleryImages\2767-1_112214-rubber-impuls-powersponge-2d-72dpi-rgb.jpg|H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah ANDRO Impuls Powersponge\GalleryImages\2767_potah-andro-impuls-powersponge.jpg,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,1""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,8""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,1""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,8""}, ""current_price"": 1030, ""basic_price"": 1030, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/potah-impuls-powersponge/
Potah ANDRO Impuls Speed," <p>Rychlejší verze potahu <a href=""/admin/produkty-detail/velmi%20měkká houba absorbuje rychlost soupeře při pasívní hře, při hře aktivní předává míči více energie; silný zvuk pro lepší ovládání potahu; vhodný i pro méně zkušené hráče mající v oblibě hru v tempu"">Impuls</a> s lepšími útočnými možnostmi, a to bez ztráty kontroly;</p> <ul> <li>velmi měkká houba absorbuje rychlost soupeře při pasívní hře, při hře aktivní předává míči více energie;</li> <li>silný zvuk pro lepší ovládání potahu;</li> <li>vhodný i pro méně zkušené hráče mající v oblibě hru v tempu.</li> </ul> <p><strong>Síly 2,0 a max už se nevyrábí.<br/></strong></p> <p><strong>Nově se vyrábí síla 2,1.<br/></strong></p>"," <h3>Detailní popis produktu</h3> <p><img alt=""132270_Pro_Foil_RASANTER_Work_Strike_Beat_72dpi_rgb"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/andro/andro bannery/132270_Pro_Foil_RASANTER_Work_Strike_Beat_72dpi_rgb.jpg""/></p>",H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah ANDRO Impuls Speed\MainImage\1909-1_112246-rubber-impuls-speed-2d-72dpi-rgb.jpg,H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah ANDRO Impuls Speed\GalleryImages\1909-1_112246-rubber-impuls-speed-2d-72dpi-rgb.jpg|H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah ANDRO Impuls Speed\GalleryImages\1909_potah-andro-impuls-speed.jpg,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,1""}, ""current_price"": 940, ""basic_price"": 940, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,8""}, ""current_price"": 940, ""basic_price"": 940, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,1""}, ""current_price"": 940, ""basic_price"": 940, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,8""}, ""current_price"": 940, ""basic_price"": 940, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/potah-impuls-speed/
Potah Dr. NEUBAUER K.O. PRO," <p>Polodlouhé vroubky plně nahrazující verzi K.O., která už se nevyrábí;</p> <ul> <li>překvapí svojí dynamikou a schopností rušivého ""klesajícího"" míčku (jak při aktivním úderu tak i pasívním bloku).</li> </ul> <p> </p> <p><strong> </strong></p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah Dr. NEUBAUER K.O. PRO\MainImage,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,0""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""OX""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,3""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,5""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,8""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,0""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""0,6""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,0""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""OX""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,3""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,5""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,8""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,0""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""0,6""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}",https://www.sportspin.cz/potah-k-o--pro/
Potah SpinLord Keiler," <p>Velmi rychlý a nebezpečný potah z německé produkce kombinující měkčí topsheet se středně tvrdou houbou (zaručující efekt rychlého lepení);</p> <ul> <li>vhodný pro útok i obranu (blok, čop, smash);</li> <li>vynikající kontrola;</li> <li>vyvinut speciálně pro hru s plastovým míčem;</li> <li>v rychlosti srovnatelný s potahem <a href=""/potah-waran/"">Waran</a>, přičemž jeho vroubky jsou měkčí, delší a více kuželovitého tvaru.</li> </ul> <p><strong>Síla OX červené barvy je zlevněna na 400 Kč/ks. Platí do vyprodání zásob.</strong></p>"," <h3>Detailní popis produktu</h3> <p> </p> <p><iframe allowfullscreen=""allowfullscreen"" height=""314"" src=""//www.youtube.com/embed/9Uzx3kLcQD8"" width=""560""></iframe></p>",H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah SpinLord Keiler\MainImage\4981-3_spinlord-keiler-1-1.jpg,H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah SpinLord Keiler\GalleryImages\4981-1_keiler-nah-1.jpg|H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah SpinLord Keiler\GalleryImages\4981-2_ausschn-keiler-neu12-1.jpg|H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah SpinLord Keiler\GalleryImages\4981-3_spinlord-keiler-1-1.jpg,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,0""}, ""current_price"": 700, ""basic_price"": 700, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""OX""}, ""current_price"": 400, ""basic_price"": 700, ""stock_status"": ""Na prodejně/ihned k odeslání""}",https://www.sportspin.cz/potah-keiler/
Potah Dr. NEUBAUER Killer PRO," <p>Rychlejší verze jednoho z neúspěšnějších potahů Dr. Neubauera - <a href=""/potah-killer/"">Killer</a>;</p> <ul> <li>kombinuje stejný topsheet, jako má jeho starší verze, se zcela novou tvrdší houbou;</li> <li>rušivý efekt může být dosažen při bloku i kontru ve vyšší rychlosti;</li> <li>při bloku se míč odrazí u soupeře pouze nízko.</li> </ul> <p> </p> <p> </p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah Dr. NEUBAUER Killer PRO\MainImage,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,0""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,3""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,5""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,8""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""max""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,0""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,3""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,5""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,8""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""max""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}",https://www.sportspin.cz/potah-killer-pro/
Potah Dr. NEUBAUER Killer, <p>Sendvič s vynikajícím rušivým efektem a širokým spektrem útočných možností;</p> <ul> <li>vhodný k silnější hře blízko u stolu;</li> <li>zaručuje pouze nízký odraz míče na soupeřově straně.</li> </ul> <p><strong> </strong></p> <p>  </p>, <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah Dr. NEUBAUER Killer\MainImage,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,0""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,5""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,8""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""max""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,0""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,5""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,8""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""max""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""modrá"", ""Síla houby"": ""2,0""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""modrá"", ""Síla houby"": ""1,5""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""modrá"", ""Síla houby"": ""1,8""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""zelená"", ""Síla houby"": ""2,0""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""zelená"", ""Síla houby"": ""1,5""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""zelená"", ""Síla houby"": ""1,8""}, ""current_price"": 1080, ""basic_price"": 1080, ""stock_status"": ""Na dotaz""}",https://www.sportspin.cz/potah-killer/
Potah Dr. NEUBAUER Leopard, <p>Klasické krátké vroubky s rušivým efektem;</p> <ul> <li>blokování topspinu či prudkých úderů vyvolá rušivý efekt - míč klesá a kolébá se.</li> </ul> <p> </p>," <h3>Detailní popis produktu</h3> <p><em>Verze 1,0: pro bezpečný čop s občasným útokem </em></p> <p><em>Verze 1,5 a 2,0: především pro blok a přímý rychlý úder</em></p>",H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah Dr. NEUBAUER Leopard\MainImage,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,0""}, ""current_price"": 930, ""basic_price"": 930, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""OX""}, ""current_price"": 930, ""basic_price"": 930, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,5""}, ""current_price"": 930, ""basic_price"": 930, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,0""}, ""current_price"": 930, ""basic_price"": 930, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,0""}, ""current_price"": 930, ""basic_price"": 930, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""OX""}, ""current_price"": 930, ""basic_price"": 930, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,5""}, ""current_price"": 930, ""basic_price"": 930, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,0""}, ""current_price"": 930, ""basic_price"": 930, ""stock_status"": ""Na dotaz""}",https://www.sportspin.cz/potah-leopard/
Potah Dr. NEUBAUER Monster Classic," <p>Potah s dlouhými vroubky s třením pro agresívní hru u stolu;</p> <ul> <li>speciální geometrie vroubků, složení gumy a houby pro agresívní blok a kontr u stolu;</li> <li>umožňuje jak pasívní tak aktivní blok rychlých topspinů nebo míčů s vysokou rotací;</li> <li>rušivý efekt nelze již vytvářet pomocí dlouhých vroubků bez tření, neboť byly zakázány -  tento potah dosahuje rušivého efektu snížením letu odraženého míčku;</li> <li>potah Vám umožní zaútočit i proti míčům zvednutým bez spinu;</li> <li>vynikající kontrola při obracení servisů;</li> <li>nový standard pro agresívní hru s dlouhými vroubky s třením.</li> </ul> <p> </p> <p> </p>", <h3>Detailní popis produktu</h3> <p>Popis produktu není dostupný</p>,H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah Dr. NEUBAUER Monster Classic\MainImage,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,0""}, ""current_price"": 900, ""basic_price"": 900, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""OX""}, ""current_price"": 900, ""basic_price"": 900, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,6""}, ""current_price"": 900, ""basic_price"": 900, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,0""}, ""current_price"": 900, ""basic_price"": 900, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,0""}, ""current_price"": 900, ""basic_price"": 900, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""OX""}, ""current_price"": 900, ""basic_price"": 900, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,6""}, ""current_price"": 900, ""basic_price"": 900, ""stock_status"": ""Na dotaz""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,0""}, ""current_price"": 900, ""basic_price"": 900, ""stock_status"": ""Na dotaz""}",https://www.sportspin.cz/potah-monster-classic/
Potah TIBHAR Nimbus Soft," <p>Jemnější verze potahu <a href=""/potah-nimbus/"">Tibhar Nimbus</a> vhodná pro útočníky zvyklé na hru s měkčí houbou - vynikající kontrola při minimální ztrátě rychlosti zaručena. </p> <p><strong>Síla 1,8 červené barvy je zlevněna na 790 Kč/ks. Platí do vyprodání zásob.</strong></p>"," <h3>Detailní popis produktu</h3> <p>Na bázi technologií:</p> <ul> <li>SPI (Speed glue-Effect Inside System) zaručující stejné herní vlastnosti potahu jako čerstvé lepení;</li> <li>CLEAR- vulkanizace gumy drasticky snižující obsah chemických škodlivin s příznivým důsledkem pro dynamiku a trvanlivost gumy.</li> </ul> <p><img alt=""spi"" src=""https://cdn.myshoptet.com/usr/www.sportspin.cz/user/documents/upload/Tibhar/Technologie Tibhar/spi.png""/></p>",H:\Desaka\SportSpin\Full_02.07.2025\Photos\Potah TIBHAR Nimbus Soft\MainImage,,"{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""2,0""}, ""current_price"": 990, ""basic_price"": 990, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""1,8""}, ""current_price"": 790, ""basic_price"": 990, ""stock_status"": ""Na prodejně/ihned k odeslání""}|{""key_value_pairs"": {""Barva"": ""červená"", ""Síla houby"": ""max""}, ""current_price"": 990, ""basic_price"": 990, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""2,0""}, ""current_price"": 990, ""basic_price"": 990, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""1,8""}, ""current_price"": 990, ""basic_price"": 990, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}|{""key_value_pairs"": {""Barva"": ""černá"", ""Síla houby"": ""max""}, ""current_price"": 990, ""basic_price"": 990, ""stock_status"": ""Na závaznou objednávku s dodáním nejpozději do 10 dní""}",https://www.sportspin.cz/potah-nimbus-soft/
